"ts","country","category","visits","unique_visitors","sales","number_of_products"
"2022-07-26T00:00:00.000000Z","UK","HOME",880,221,67.53,1
"2022-07-26T00:00:00.000000Z","UK","KITCHEN",878,530,26.32,1
"2022-07-26T00:00:00.000000Z","UK","BATHROOM",878,571,23.67,1
"2022-07-26T00:00:00.000000Z","ES","HOME",527,171,405.18,6
"2022-07-26T00:00:00.000000Z","ES","KITCHEN",532,186,157.920000000000,6
"2022-07-26T00:00:00.000000Z","ES","BATHROOM",537,114,142.02,4
"2022-07-26T00:00:00.000000Z","FR","HOME",725,418,405.18,1
"2022-07-26T00:00:00.000000Z","FR","KITCHEN",746,301,157.920000000000,1
"2022-07-26T00:00:00.000000Z","FR","BATHROOM",818,424,142.02,4
"2022-07-26T00:00:00.000000Z","DE","HOME",876,459,135.06,1
"2022-07-26T00:00:00.000000Z","DE","KITCHEN",750,404,52.64,1
"2022-07-26T00:00:00.000000Z","DE","BATHROOM",831,385,23.67,1
"2022-07-26T00:00:00.000000Z","IT","HOME",676,171,337.65,3
"2022-07-26T00:00:00.000000Z","IT","KITCHEN",653,283,131.6,3
"2022-07-26T00:00:00.000000Z","IT","BATHROOM",623,231,94.68,6
"2022-07-27T00:00:00.000000Z","UK","HOME",882,431,337.65,1
"2022-07-27T00:00:00.000000Z","UK","KITCHEN",872,362,131.6,1
"2022-07-27T00:00:00.000000Z","UK","BATHROOM",874,306,23.67,5
"2022-07-27T00:00:00.000000Z","ES","HOME",516,159,202.59,4
"2022-07-27T00:00:00.000000Z","ES","KITCHEN",510,100,78.960000000000,4
"2022-07-27T00:00:00.000000Z","ES","BATHROOM",526,119,142.02,6
"2022-07-27T00:00:00.000000Z","FR","HOME",746,335,202.59,2
"2022-07-27T00:00:00.000000Z","FR","KITCHEN",755,254,78.960000000000,2
"2022-07-27T00:00:00.000000Z","FR","BATHROOM",745,387,94.68,6
"2022-07-27T00:00:00.000000Z","DE","HOME",735,369,67.53,5
"2022-07-27T00:00:00.000000Z","DE","KITCHEN",755,526,26.32,5
"2022-07-27T00:00:00.000000Z","DE","BATHROOM",824,317,142.02,1
"2022-07-27T00:00:00.000000Z","IT","HOME",616,200,202.59,5
"2022-07-27T00:00:00.000000Z","IT","KITCHEN",636,263,78.960000000000,5
"2022-07-27T00:00:00.000000Z","IT","BATHROOM",607,186,23.67,2
"2022-07-28T00:00:00.000000Z","UK","HOME",840,488,337.65,2
"2022-07-28T00:00:00.000000Z","UK","KITCHEN",845,402,131.6,2
"2022-07-28T00:00:00.000000Z","UK","BATHROOM",840,374,23.67,5
"2022-07-28T00:00:00.000000Z","ES","HOME",494,87,270.12,5
"2022-07-28T00:00:00.000000Z","ES","KITCHEN",501,118,105.28,5
"2022-07-28T00:00:00.000000Z","ES","BATHROOM",506,129,71.01,4
"2022-07-28T00:00:00.000000Z","FR","HOME",786,341,405.18,3
"2022-07-28T00:00:00.000000Z","FR","KITCHEN",757,267,157.920000000000,3
"2022-07-28T00:00:00.000000Z","FR","BATHROOM",783,378,23.67,3
"2022-07-28T00:00:00.000000Z","DE","HOME",753,179,337.65,2
"2022-07-28T00:00:00.000000Z","DE","KITCHEN",762,483,131.6,2
"2022-07-28T00:00:00.000000Z","DE","BATHROOM",752,523,47.34,1
"2022-07-28T00:00:00.000000Z","IT","HOME",599,273,337.65,4
"2022-07-28T00:00:00.000000Z","IT","KITCHEN",594,227,131.6,4
"2022-07-28T00:00:00.000000Z","IT","BATHROOM",612,273,94.68,5
"2022-07-29T00:00:00.000000Z","UK","HOME",805,405,405.18,3
"2022-07-29T00:00:00.000000Z","UK","KITCHEN",816,492,157.920000000000,3
"2022-07-29T00:00:00.000000Z","UK","BATHROOM",822,395,47.34,6
"2022-07-29T00:00:00.000000Z","ES","HOME",487,111,337.65,3
"2022-07-29T00:00:00.000000Z","ES","KITCHEN",484,168,131.6,3
"2022-07-29T00:00:00.000000Z","ES","BATHROOM",484,158,94.68,5
"2022-07-29T00:00:00.000000Z","FR","HOME",738,393,202.59,5
"2022-07-29T00:00:00.000000Z","FR","KITCHEN",729,331,78.960000000000,5
"2022-07-29T00:00:00.000000Z","FR","BATHROOM",648,370,47.34,6
"2022-07-29T00:00:00.000000Z","DE","HOME",790,386,337.65,3
"2022-07-29T00:00:00.000000Z","DE","KITCHEN",762,317,131.6,3
"2022-07-29T00:00:00.000000Z","DE","BATHROOM",787,263,23.67,5
"2022-07-29T00:00:00.000000Z","IT","HOME",597,123,337.65,5
"2022-07-29T00:00:00.000000Z","IT","KITCHEN",596,179,131.6,5
"2022-07-29T00:00:00.000000Z","IT","BATHROOM",629,274,71.01,3
"2022-07-30T00:00:00.000000Z","UK","HOME",781,367,337.65,4
"2022-07-30T00:00:00.000000Z","UK","KITCHEN",783,441,131.6,4
"2022-07-30T00:00:00.000000Z","UK","BATHROOM",783,247,71.01,5
"2022-07-30T00:00:00.000000Z","ES","HOME",461,183,270.12,5
"2022-07-30T00:00:00.000000Z","ES","KITCHEN",461,136,105.28,5
"2022-07-30T00:00:00.000000Z","ES","BATHROOM",459,152,118.350000000000,3
"2022-07-30T00:00:00.000000Z","FR","HOME",610,255,270.12,1
"2022-07-30T00:00:00.000000Z","FR","KITCHEN",625,386,105.28,1
"2022-07-30T00:00:00.000000Z","FR","BATHROOM",705,302,71.01,3
"2022-07-30T00:00:00.000000Z","DE","HOME",743,442,405.18,3
"2022-07-30T00:00:00.000000Z","DE","KITCHEN",734,358,157.920000000000,3
"2022-07-30T00:00:00.000000Z","DE","BATHROOM",656,330,118.350000000000,2
"2022-07-30T00:00:00.000000Z","IT","HOME",601,193,67.53,4
"2022-07-30T00:00:00.000000Z","IT","KITCHEN",560,187,26.32,4
"2022-07-30T00:00:00.000000Z","IT","BATHROOM",598,142,118.350000000000,5
"2022-07-31T00:00:00.000000Z","UK","HOME",748,424,67.53,3
"2022-07-31T00:00:00.000000Z","UK","KITCHEN",758,381,26.32,3
"2022-07-31T00:00:00.000000Z","UK","BATHROOM",766,279,94.68,1
"2022-07-31T00:00:00.000000Z","ES","HOME",449,156,67.53,4
"2022-07-31T00:00:00.000000Z","ES","KITCHEN",452,176,26.32,4
"2022-07-31T00:00:00.000000Z","ES","BATHROOM",455,223,94.68,5
"2022-07-31T00:00:00.000000Z","FR","HOME",673,431,67.53,6
"2022-07-31T00:00:00.000000Z","FR","KITCHEN",626,437,26.32,6
"2022-07-31T00:00:00.000000Z","FR","BATHROOM",604,346,118.350000000000,4
"2022-07-31T00:00:00.000000Z","DE","HOME",618,361,135.06,2
"2022-07-31T00:00:00.000000Z","DE","KITCHEN",633,446,52.64,2
"2022-07-31T00:00:00.000000Z","DE","BATHROOM",710,351,118.350000000000,3
"2022-07-31T00:00:00.000000Z","IT","HOME",526,202,270.12,3
"2022-07-31T00:00:00.000000Z","IT","KITCHEN",561,180,105.28,3
"2022-07-31T00:00:00.000000Z","IT","BATHROOM",521,195,94.68,5
"2022-08-01T00:00:00.000000Z","UK","HOME",734,508,405.18,2
"2022-08-01T00:00:00.000000Z","UK","KITCHEN",723,352,157.920000000000,2
"2022-08-01T00:00:00.000000Z","UK","BATHROOM",714,537,71.01,6
"2022-08-01T00:00:00.000000Z","ES","HOME",428,157,67.53,4
"2022-08-01T00:00:00.000000Z","ES","KITCHEN",439,230,26.32,4
"2022-08-01T00:00:00.000000Z","ES","BATHROOM",438,221,23.67,4
"2022-08-01T00:00:00.000000Z","FR","HOME",670,415,337.65,5
"2022-08-01T00:00:00.000000Z","FR","KITCHEN",607,400,131.6,5
"2022-08-01T00:00:00.000000Z","FR","BATHROOM",640,437,23.67,1
"2022-08-01T00:00:00.000000Z","DE","HOME",678,325,405.18,4
"2022-08-01T00:00:00.000000Z","DE","KITCHEN",633,397,157.920000000000,4
"2022-08-01T00:00:00.000000Z","DE","BATHROOM",612,206,142.02,3
"2022-08-01T00:00:00.000000Z","IT","HOME",519,188,270.12,1
"2022-08-01T00:00:00.000000Z","IT","KITCHEN",538,251,105.28,1
"2022-08-01T00:00:00.000000Z","IT","BATHROOM",560,157,118.350000000000,1
"2022-08-02T00:00:00.000000Z","UK","HOME",707,315,337.65,3
"2022-08-02T00:00:00.000000Z","UK","KITCHEN",703,511,131.6,3
"2022-08-02T00:00:00.000000Z","UK","BATHROOM",708,308,47.34,5
"2022-08-02T00:00:00.000000Z","ES","HOME",426,86,202.59,2
"2022-08-02T00:00:00.000000Z","ES","KITCHEN",418,168,78.960000000000,2
"2022-08-02T00:00:00.000000Z","ES","BATHROOM",414,139,23.67,4
"2022-08-02T00:00:00.000000Z","FR","HOME",597,306,67.53,1
"2022-08-02T00:00:00.000000Z","FR","KITCHEN",582,339,26.32,1
"2022-08-02T00:00:00.000000Z","FR","BATHROOM",602,275,142.02,5
"2022-08-02T00:00:00.000000Z","DE","HOME",675,381,202.59,2
"2022-08-02T00:00:00.000000Z","DE","KITCHEN",615,339,78.960000000000,2
"2022-08-02T00:00:00.000000Z","DE","BATHROOM",646,238,47.34,2
"2022-08-02T00:00:00.000000Z","IT","HOME",547,132,270.12,4
"2022-08-02T00:00:00.000000Z","IT","KITCHEN",549,265,105.28,4
"2022-08-02T00:00:00.000000Z","IT","BATHROOM",532,183,94.68,4
"2022-08-03T00:00:00.000000Z","UK","HOME",687,202,270.12,3
"2022-08-03T00:00:00.000000Z","UK","KITCHEN",671,306,105.28,3
"2022-08-03T00:00:00.000000Z","UK","BATHROOM",669,501,71.01,4
"2022-08-03T00:00:00.000000Z","ES","HOME",412,83,67.53,2
"2022-08-03T00:00:00.000000Z","ES","KITCHEN",402,211,26.32,2
"2022-08-03T00:00:00.000000Z","ES","BATHROOM",408,120,71.01,2
"2022-08-03T00:00:00.000000Z","FR","HOME",583,335,67.53,1
"2022-08-03T00:00:00.000000Z","FR","KITCHEN",623,393,26.32,1
"2022-08-03T00:00:00.000000Z","FR","BATHROOM",552,306,118.350000000000,1
"2022-08-03T00:00:00.000000Z","DE","HOME",604,464,135.06,2
"2022-08-03T00:00:00.000000Z","DE","KITCHEN",589,311,52.64,2
"2022-08-03T00:00:00.000000Z","DE","BATHROOM",609,493,142.02,4
"2022-08-03T00:00:00.000000Z","IT","HOME",520,122,337.65,3
"2022-08-03T00:00:00.000000Z","IT","KITCHEN",490,226,131.6,3
"2022-08-03T00:00:00.000000Z","IT","BATHROOM",504,195,71.01,4
"2022-08-04T00:00:00.000000Z","UK","HOME",663,224,202.59,6
"2022-08-04T00:00:00.000000Z","UK","KITCHEN",645,391,78.960000000000,6
"2022-08-04T00:00:00.000000Z","UK","BATHROOM",655,442,71.01,3
"2022-08-04T00:00:00.000000Z","ES","HOME",391,202,405.18,1
"2022-08-04T00:00:00.000000Z","ES","KITCHEN",389,193,157.920000000000,1
"2022-08-04T00:00:00.000000Z","ES","BATHROOM",398,226,23.67,2
"2022-08-04T00:00:00.000000Z","FR","HOME",610,250,405.18,5
"2022-08-04T00:00:00.000000Z","FR","KITCHEN",575,309,157.920000000000,5
"2022-08-04T00:00:00.000000Z","FR","BATHROOM",531,270,23.67,1
"2022-08-04T00:00:00.000000Z","DE","HOME",591,275,270.12,4
"2022-08-04T00:00:00.000000Z","DE","KITCHEN",630,469,105.28,4
"2022-08-04T00:00:00.000000Z","DE","BATHROOM",561,268,71.01,2
"2022-08-04T00:00:00.000000Z","IT","HOME",488,119,405.18,2
"2022-08-04T00:00:00.000000Z","IT","KITCHEN",466,119,157.920000000000,2
"2022-08-04T00:00:00.000000Z","IT","BATHROOM",500,161,23.67,4
"2022-08-05T00:00:00.000000Z","UK","HOME",635,313,135.06,4
"2022-08-05T00:00:00.000000Z","UK","KITCHEN",637,490,52.64,4
"2022-08-05T00:00:00.000000Z","UK","BATHROOM",642,339,142.02,2
"2022-08-05T00:00:00.000000Z","ES","HOME",387,189,135.06,5
"2022-08-05T00:00:00.000000Z","ES","KITCHEN",377,129,52.64,5
"2022-08-05T00:00:00.000000Z","ES","BATHROOM",378,178,142.02,1
"2022-08-05T00:00:00.000000Z","FR","HOME",511,358,202.59,6
"2022-08-05T00:00:00.000000Z","FR","KITCHEN",558,254,78.960000000000,6
"2022-08-05T00:00:00.000000Z","FR","BATHROOM",575,299,23.67,6
"2022-08-05T00:00:00.000000Z","DE","HOME",618,164,202.59,3
"2022-08-05T00:00:00.000000Z","DE","KITCHEN",584,266,78.960000000000,3
"2022-08-05T00:00:00.000000Z","DE","BATHROOM",541,459,47.34,2
"2022-08-05T00:00:00.000000Z","IT","HOME",486,227,202.59,5
"2022-08-05T00:00:00.000000Z","IT","KITCHEN",482,256,78.960000000000,5
"2022-08-05T00:00:00.000000Z","IT","BATHROOM",465,162,94.68,5
"2022-08-06T00:00:00.000000Z","UK","HOME",619,282,135.06,1
"2022-08-06T00:00:00.000000Z","UK","KITCHEN",630,206,52.64,1
"2022-08-06T00:00:00.000000Z","UK","BATHROOM",626,201,94.68,2
"2022-08-06T00:00:00.000000Z","ES","HOME",371,113,135.06,2
"2022-08-06T00:00:00.000000Z","ES","KITCHEN",368,190,52.64,2
"2022-08-06T00:00:00.000000Z","ES","BATHROOM",373,143,47.34,5
"2022-08-06T00:00:00.000000Z","FR","HOME",508,264,405.18,4
"2022-08-06T00:00:00.000000Z","FR","KITCHEN",575,418,157.920000000000,4
"2022-08-06T00:00:00.000000Z","FR","BATHROOM",525,294,118.350000000000,3
"2022-08-06T00:00:00.000000Z","DE","HOME",522,186,405.18,6
"2022-08-06T00:00:00.000000Z","DE","KITCHEN",568,352,157.920000000000,6
"2022-08-06T00:00:00.000000Z","DE","BATHROOM",585,402,94.68,4
"2022-08-06T00:00:00.000000Z","IT","HOME",472,242,270.12,6
"2022-08-06T00:00:00.000000Z","IT","KITCHEN",450,199,105.28,6
"2022-08-06T00:00:00.000000Z","IT","BATHROOM",456,138,71.01,6
"2022-08-07T00:00:00.000000Z","UK","HOME",608,431,67.53,5
"2022-08-07T00:00:00.000000Z","UK","KITCHEN",597,440,26.32,5
"2022-08-07T00:00:00.000000Z","UK","BATHROOM",620,435,23.67,1
"2022-08-07T00:00:00.000000Z","ES","HOME",365,170,67.53,1
"2022-08-07T00:00:00.000000Z","ES","KITCHEN",363,71,26.32,1
"2022-08-07T00:00:00.000000Z","ES","BATHROOM",361,145,47.34,2
"2022-08-07T00:00:00.000000Z","FR","HOME",514,329,405.18,5
"2022-08-07T00:00:00.000000Z","FR","KITCHEN",532,329,157.920000000000,5
"2022-08-07T00:00:00.000000Z","FR","BATHROOM",542,297,142.02,6
"2022-08-07T00:00:00.000000Z","DE","HOME",520,275,270.12,6
"2022-08-07T00:00:00.000000Z","DE","KITCHEN",585,451,105.28,6
"2022-08-07T00:00:00.000000Z","DE","BATHROOM",536,300,71.01,3
"2022-08-07T00:00:00.000000Z","IT","HOME",441,179,270.12,2
"2022-08-07T00:00:00.000000Z","IT","KITCHEN",442,218,105.28,2
"2022-08-07T00:00:00.000000Z","IT","BATHROOM",427,222,47.34,3
"2022-08-08T00:00:00.000000Z","UK","HOME",584,484,135.06,4
"2022-08-08T00:00:00.000000Z","UK","KITCHEN",584,348,52.64,4
"2022-08-08T00:00:00.000000Z","UK","BATHROOM",597,484,118.350000000000,2
"2022-08-08T00:00:00.000000Z","ES","HOME",356,198,135.06,1
"2022-08-08T00:00:00.000000Z","ES","KITCHEN",353,117,52.64,1
"2022-08-08T00:00:00.000000Z","ES","BATHROOM",351,91,23.67,1
"2022-08-08T00:00:00.000000Z","FR","HOME",528,393,337.65,4
"2022-08-08T00:00:00.000000Z","FR","KITCHEN",525,407,131.6,4
"2022-08-08T00:00:00.000000Z","FR","BATHROOM",522,359,94.68,6
"2022-08-08T00:00:00.000000Z","DE","HOME",527,244,270.12,2
"2022-08-08T00:00:00.000000Z","DE","KITCHEN",544,169,105.28,2
"2022-08-08T00:00:00.000000Z","DE","BATHROOM",555,164,142.02,6
"2022-08-08T00:00:00.000000Z","IT","HOME",410,219,135.06,3
"2022-08-08T00:00:00.000000Z","IT","KITCHEN",460,171,52.64,3
"2022-08-08T00:00:00.000000Z","IT","BATHROOM",433,130,118.350000000000,4
"2022-08-09T00:00:00.000000Z","UK","HOME",575,307,202.59,2
"2022-08-09T00:00:00.000000Z","UK","KITCHEN",580,300,78.960000000000,2
"2022-08-09T00:00:00.000000Z","UK","BATHROOM",579,375,94.68,3
"2022-08-09T00:00:00.000000Z","ES","HOME",353,141,337.65,5
"2022-08-09T00:00:00.000000Z","ES","KITCHEN",354,210,131.6,5
"2022-08-09T00:00:00.000000Z","ES","BATHROOM",356,87,47.34,1
"2022-08-09T00:00:00.000000Z","FR","HOME",522,376,337.65,4
"2022-08-09T00:00:00.000000Z","FR","KITCHEN",529,391,131.6,4
"2022-08-09T00:00:00.000000Z","FR","BATHROOM",496,409,118.350000000000,5
"2022-08-09T00:00:00.000000Z","DE","HOME",542,394,202.59,2
"2022-08-09T00:00:00.000000Z","DE","KITCHEN",539,403,78.960000000000,2
"2022-08-09T00:00:00.000000Z","DE","BATHROOM",537,398,94.68,6
"2022-08-09T00:00:00.000000Z","IT","HOME",452,123,202.59,5
"2022-08-09T00:00:00.000000Z","IT","KITCHEN",452,171,78.960000000000,5
"2022-08-09T00:00:00.000000Z","IT","BATHROOM",455,180,142.02,4
"2022-08-10T00:00:00.000000Z","UK","HOME",581,196,67.53,4
"2022-08-10T00:00:00.000000Z","UK","KITCHEN",585,342,26.32,4
"2022-08-10T00:00:00.000000Z","UK","BATHROOM",571,342,47.34,1
"2022-08-10T00:00:00.000000Z","ES","HOME",343,162,67.53,5
"2022-08-10T00:00:00.000000Z","ES","KITCHEN",349,144,26.32,5
"2022-08-10T00:00:00.000000Z","ES","BATHROOM",349,126,118.350000000000,5
"2022-08-10T00:00:00.000000Z","FR","HOME",502,275,270.12,4
"2022-08-10T00:00:00.000000Z","FR","KITCHEN",545,251,105.28,4
"2022-08-10T00:00:00.000000Z","FR","BATHROOM",510,300,94.68,5
"2022-08-10T00:00:00.000000Z","DE","HOME",538,448,135.06,3
"2022-08-10T00:00:00.000000Z","DE","KITCHEN",545,312,52.64,3
"2022-08-10T00:00:00.000000Z","DE","BATHROOM",513,448,94.68,2
"2022-08-10T00:00:00.000000Z","IT","HOME",405,251,202.59,4
"2022-08-10T00:00:00.000000Z","IT","KITCHEN",443,201,78.960000000000,4
"2022-08-10T00:00:00.000000Z","IT","BATHROOM",437,244,47.34,2
"2022-08-11T00:00:00.000000Z","UK","HOME",574,525,337.65,2
"2022-08-11T00:00:00.000000Z","UK","KITCHEN",571,228,131.6,2
"2022-08-11T00:00:00.000000Z","UK","BATHROOM",577,391,94.68,5
"2022-08-11T00:00:00.000000Z","ES","HOME",344,180,270.12,1
"2022-08-11T00:00:00.000000Z","ES","KITCHEN",348,191,105.28,1
"2022-08-11T00:00:00.000000Z","ES","BATHROOM",339,160,23.67,5
"2022-08-11T00:00:00.000000Z","FR","HOME",481,239,67.53,2
"2022-08-11T00:00:00.000000Z","FR","KITCHEN",450,343,26.32,2
"2022-08-11T00:00:00.000000Z","FR","BATHROOM",464,391,94.68,4
"2022-08-11T00:00:00.000000Z","DE","HOME",520,271,202.59,4
"2022-08-11T00:00:00.000000Z","DE","KITCHEN",563,264,78.960000000000,4
"2022-08-11T00:00:00.000000Z","DE","BATHROOM",528,339,71.01,2
"2022-08-11T00:00:00.000000Z","IT","HOME",448,162,135.06,5
"2022-08-11T00:00:00.000000Z","IT","KITCHEN",424,223,52.64,5
"2022-08-11T00:00:00.000000Z","IT","BATHROOM",417,212,71.01,3
"2022-08-12T00:00:00.000000Z","UK","HOME",576,200,135.06,4
"2022-08-12T00:00:00.000000Z","UK","KITCHEN",579,188,52.64,4
"2022-08-12T00:00:00.000000Z","UK","BATHROOM",571,182,47.34,2
"2022-08-12T00:00:00.000000Z","ES","HOME",348,202,67.53,2
"2022-08-12T00:00:00.000000Z","ES","KITCHEN",348,100,26.32,2
"2022-08-12T00:00:00.000000Z","ES","BATHROOM",340,89,94.68,1
"2022-08-12T00:00:00.000000Z","FR","HOME",511,295,337.65,1
"2022-08-12T00:00:00.000000Z","FR","KITCHEN",507,396,131.6,1
"2022-08-12T00:00:00.000000Z","FR","BATHROOM",510,355,94.68,1
"2022-08-12T00:00:00.000000Z","DE","HOME",502,161,67.53,3
"2022-08-12T00:00:00.000000Z","DE","KITCHEN",471,308,26.32,3
"2022-08-12T00:00:00.000000Z","DE","BATHROOM",485,308,47.34,3
"2022-08-12T00:00:00.000000Z","IT","HOME",403,247,67.53,5
"2022-08-12T00:00:00.000000Z","IT","KITCHEN",432,202,26.32,5
"2022-08-12T00:00:00.000000Z","IT","BATHROOM",417,236,118.350000000000,3
"2022-08-13T00:00:00.000000Z","UK","HOME",564,464,270.12,4
"2022-08-13T00:00:00.000000Z","UK","KITCHEN",585,401,105.28,4
"2022-08-13T00:00:00.000000Z","UK","BATHROOM",579,414,94.68,4
"2022-08-13T00:00:00.000000Z","ES","HOME",337,115,135.06,4
"2022-08-13T00:00:00.000000Z","ES","KITCHEN",343,99,52.64,4
"2022-08-13T00:00:00.000000Z","ES","BATHROOM",338,172,23.67,2
"2022-08-13T00:00:00.000000Z","FR","HOME",508,358,405.18,1
"2022-08-13T00:00:00.000000Z","FR","KITCHEN",532,405,157.920000000000,1
"2022-08-13T00:00:00.000000Z","FR","BATHROOM",524,383,47.34,5
"2022-08-13T00:00:00.000000Z","DE","HOME",534,493,202.59,5
"2022-08-13T00:00:00.000000Z","DE","KITCHEN",531,194,78.960000000000,5
"2022-08-13T00:00:00.000000Z","DE","BATHROOM",533,358,71.01,4
"2022-08-13T00:00:00.000000Z","IT","HOME",410,259,202.59,5
"2022-08-13T00:00:00.000000Z","IT","KITCHEN",403,235,78.960000000000,5
"2022-08-13T00:00:00.000000Z","IT","BATHROOM",414,235,94.68,2
"2022-08-14T00:00:00.000000Z","UK","HOME",569,457,135.06,2
"2022-08-14T00:00:00.000000Z","UK","KITCHEN",568,325,52.64,2
"2022-08-14T00:00:00.000000Z","UK","BATHROOM",572,309,94.68,2
"2022-08-14T00:00:00.000000Z","ES","HOME",345,77,202.59,3
"2022-08-14T00:00:00.000000Z","ES","KITCHEN",345,85,78.960000000000,3
"2022-08-14T00:00:00.000000Z","ES","BATHROOM",341,202,47.34,4
"2022-08-14T00:00:00.000000Z","FR","HOME",499,396,135.06,1
"2022-08-14T00:00:00.000000Z","FR","KITCHEN",543,414,52.64,1
"2022-08-14T00:00:00.000000Z","FR","BATHROOM",527,399,23.67,6
"2022-08-14T00:00:00.000000Z","DE","HOME",534,166,67.53,5
"2022-08-14T00:00:00.000000Z","DE","KITCHEN",558,153,26.32,5
"2022-08-14T00:00:00.000000Z","DE","BATHROOM",550,148,23.67,3
"2022-08-14T00:00:00.000000Z","IT","HOME",448,135,202.59,4
"2022-08-14T00:00:00.000000Z","IT","KITCHEN",444,253,78.960000000000,4
"2022-08-14T00:00:00.000000Z","IT","BATHROOM",447,155,118.350000000000,1
"2022-08-15T00:00:00.000000Z","UK","HOME",589,484,337.65,6
"2022-08-15T00:00:00.000000Z","UK","KITCHEN",579,458,131.6,6
"2022-08-15T00:00:00.000000Z","UK","BATHROOM",584,378,47.34,5
"2022-08-15T00:00:00.000000Z","ES","HOME",351,196,202.59,6
"2022-08-15T00:00:00.000000Z","ES","KITCHEN",343,222,78.960000000000,6
"2022-08-15T00:00:00.000000Z","ES","BATHROOM",344,191,71.01,3
"2022-08-15T00:00:00.000000Z","FR","HOME",492,263,405.18,3
"2022-08-15T00:00:00.000000Z","FR","KITCHEN",477,387,157.920000000000,3
"2022-08-15T00:00:00.000000Z","FR","BATHROOM",540,333,23.67,2
"2022-08-15T00:00:00.000000Z","DE","HOME",527,433,202.59,2
"2022-08-15T00:00:00.000000Z","DE","KITCHEN",572,369,78.960000000000,2
"2022-08-15T00:00:00.000000Z","DE","BATHROOM",556,382,71.01,5
"2022-08-15T00:00:00.000000Z","IT","HOME",449,227,135.06,5
"2022-08-15T00:00:00.000000Z","IT","KITCHEN",449,262,52.64,5
"2022-08-15T00:00:00.000000Z","IT","BATHROOM",404,131,118.350000000000,3
"2022-08-16T00:00:00.000000Z","UK","HOME",593,421,135.06,3
"2022-08-16T00:00:00.000000Z","UK","KITCHEN",597,445,52.64,3
"2022-08-16T00:00:00.000000Z","UK","BATHROOM",602,331,142.02,2
"2022-08-16T00:00:00.000000Z","ES","HOME",357,126,405.18,6
"2022-08-16T00:00:00.000000Z","ES","KITCHEN",359,119,157.920000000000,6
"2022-08-16T00:00:00.000000Z","ES","BATHROOM",358,106,71.01,6
"2022-08-16T00:00:00.000000Z","FR","HOME",538,421,270.12,2
"2022-08-16T00:00:00.000000Z","FR","KITCHEN",465,274,105.28,2
"2022-08-16T00:00:00.000000Z","FR","BATHROOM",481,414,23.67,6
"2022-08-16T00:00:00.000000Z","DE","HOME",523,427,202.59,5
"2022-08-16T00:00:00.000000Z","DE","KITCHEN",508,293,78.960000000000,5
"2022-08-16T00:00:00.000000Z","DE","BATHROOM",572,276,23.67,5
"2022-08-16T00:00:00.000000Z","IT","HOME",419,185,337.65,5
"2022-08-16T00:00:00.000000Z","IT","KITCHEN",447,177,131.6,5
"2022-08-16T00:00:00.000000Z","IT","BATHROOM",424,199,118.350000000000,3
"2022-08-17T00:00:00.000000Z","UK","HOME",606,364,135.06,6
"2022-08-17T00:00:00.000000Z","UK","KITCHEN",598,264,52.64,6
"2022-08-17T00:00:00.000000Z","UK","BATHROOM",611,221,71.01,2
"2022-08-17T00:00:00.000000Z","ES","HOME",361,157,67.53,3
"2022-08-17T00:00:00.000000Z","ES","KITCHEN",361,201,26.32,3
"2022-08-17T00:00:00.000000Z","ES","BATHROOM",365,144,142.02,6
"2022-08-17T00:00:00.000000Z","FR","HOME",561,303,405.18,5
"2022-08-17T00:00:00.000000Z","FR","KITCHEN",480,338,157.920000000000,5
"2022-08-17T00:00:00.000000Z","FR","BATHROOM",567,295,71.01,4
"2022-08-17T00:00:00.000000Z","DE","HOME",573,454,270.12,2
"2022-08-17T00:00:00.000000Z","DE","KITCHEN",498,428,105.28,2
"2022-08-17T00:00:00.000000Z","DE","BATHROOM",515,347,71.01,2
"2022-08-17T00:00:00.000000Z","IT","HOME",454,166,202.59,3
"2022-08-17T00:00:00.000000Z","IT","KITCHEN",471,240,78.960000000000,3
"2022-08-17T00:00:00.000000Z","IT","BATHROOM",436,160,94.68,2
"2022-08-18T00:00:00.000000Z","UK","HOME",608,328,202.59,3
"2022-08-18T00:00:00.000000Z","UK","KITCHEN",612,382,78.960000000000,3
"2022-08-18T00:00:00.000000Z","UK","BATHROOM",628,369,142.02,3
"2022-08-18T00:00:00.000000Z","ES","HOME",377,111,405.18,4
"2022-08-18T00:00:00.000000Z","ES","KITCHEN",369,115,157.920000000000,4
"2022-08-18T00:00:00.000000Z","ES","BATHROOM",367,194,23.67,3
"2022-08-18T00:00:00.000000Z","FR","HOME",554,423,67.53,5
"2022-08-18T00:00:00.000000Z","FR","KITCHEN",546,261,26.32,5
"2022-08-18T00:00:00.000000Z","FR","BATHROOM",563,386,47.34,6
"2022-08-18T00:00:00.000000Z","DE","HOME",599,391,202.59,4
"2022-08-18T00:00:00.000000Z","DE","KITCHEN",516,416,78.960000000000,4
"2022-08-18T00:00:00.000000Z","DE","BATHROOM",605,300,71.01,5
"2022-08-18T00:00:00.000000Z","IT","HOME",425,169,67.53,2
"2022-08-18T00:00:00.000000Z","IT","KITCHEN",465,177,26.32,2
"2022-08-18T00:00:00.000000Z","IT","BATHROOM",468,153,118.350000000000,5
"2022-08-19T00:00:00.000000Z","UK","HOME",634,365,405.18,6
"2022-08-19T00:00:00.000000Z","UK","KITCHEN",630,541,157.920000000000,6
