"symbol","side","price","amount","timestamp"
"BTC-USD","sell",25775.74,0.011,"2023-09-05T16:33:28.140208Z"
"BTC-USD","sell",25775.73,0.004,"2023-09-05T16:33:28.491942Z"
"BTC-USD","sell",25778.46,0.09139545,"2023-09-05T16:33:30.404470Z"
"BTC-USD","buy",25780.33,1.9298E-4,"2023-09-05T16:33:30.703293Z"
"BTC-USD","sell",25779.58,0.04,"2023-09-05T16:33:31.350331Z"
"BTC-USD","buy",25780.35,0.00185302,"2023-09-05T16:33:31.729873Z"
"BTC-USD","buy",25780.39,0.01161522,"2023-09-05T16:33:32.188047Z"
"BTC-USD","sell",25780.95,0.03883519,"2023-09-05T16:33:32.481553Z"
"BTC-USD","buy",25782.23,9.074E-4,"2023-09-05T16:33:33.950767Z"
"BTC-USD","sell",25782.22,0.00350859,"2023-09-05T16:33:34.244827Z"
"BTC-USD","sell",25782.22,4.8457E-4,"2023-09-05T16:33:36.182759Z"
"BTC-USD","sell",25780.53,1.287E-4,"2023-09-05T16:33:36.306739Z"
"BTC-USD","buy",25781.13,0.00128511,"2023-09-05T16:33:36.366638Z"
"BTC-USD","buy",25781.13,3.6711E-4,"2023-09-05T16:33:36.389435Z"
"BTC-USD","buy",25781.13,0.00185301,"2023-09-05T16:33:36.906827Z"
"BTC-USD","sell",25780.69,5.9159E-4,"2023-09-05T16:33:37.055676Z"
"BTC-USD","buy",25781.13,0.00333005,"2023-09-05T16:33:37.556321Z"
"BTC-USD","sell",25781.12,0.001,"2023-09-05T16:33:38.472163Z"
"BTC-USD","buy",25781.14,0.01666312,"2023-09-05T16:33:38.512409Z"
"BTC-USD","buy",25781.13,0.00692472,"2023-09-05T16:33:40.445063Z"
"BTC-USD","sell",25781.12,1.0001E-4,"2023-09-05T16:33:41.090729Z"
"BTC-USD","buy",25779.81,1.5477E-4,"2023-09-05T16:33:42.699500Z"
"BTC-USD","buy",25779.81,3.8596E-4,"2023-09-05T16:33:43.604721Z"
"BTC-USD","buy",25779.81,3.2376E-4,"2023-09-05T16:33:43.949451Z"
"BTC-USD","buy",25779.81,1.6515E-4,"2023-09-05T16:33:43.949534Z"
"BTC-USD","buy",25779.81,0.00372509,"2023-09-05T16:33:44.766617Z"
"BTC-USD","sell",25779.8,0.00399422,"2023-09-05T16:33:44.907717Z"
"BTC-USD","sell",25779.56,0.00254,"2023-09-05T16:33:44.907730Z"
"BTC-USD","buy",25777.7,5.975E-4,"2023-09-05T16:33:45.123006Z"
"BTC-USD","sell",25777.06,0.03127063,"2023-09-05T16:33:45.185184Z"
"BTC-USD","buy",25778.91,0.00576123,"2023-09-05T16:33:45.761835Z"
"BTC-USD","buy",25778.85,0.00440747,"2023-09-05T16:33:46.916038Z"
"BTC-USD","buy",25778.85,0.00229264,"2023-09-05T16:33:47.137006Z"
"BTC-USD","sell",25778.84,1.6515E-4,"2023-09-05T16:33:47.928205Z"
"BTC-USD","sell",25778.84,0.06007942,"2023-09-05T16:33:51.854032Z"
"BTC-USD","sell",25778.29,0.00580732,"2023-09-05T16:33:52.073544Z"
"BTC-USD","sell",25777.7,0.005807,"2023-09-05T16:33:52.331571Z"
"BTC-USD","sell",25777.63,0.00986381,"2023-09-05T16:33:52.519956Z"
"BTC-USD","buy",25778.85,0.00134201,"2023-09-05T16:33:52.981687Z"
"BTC-USD","buy",25778.81,0.01883356,"2023-09-05T16:33:53.313196Z"
"BTC-USD","sell",25778.62,0.00580711,"2023-09-05T16:33:53.515211Z"
"BTC-USD","sell",25778.35,0.005807,"2023-09-05T16:33:53.740463Z"
"BTC-USD","buy",25779.62,9.1055E-4,"2023-09-05T16:33:54.849627Z"
"BTC-USD","sell",25779.03,2.3001E-4,"2023-09-05T16:33:55.144727Z"
"BTC-USD","sell",25779.03,0.06026,"2023-09-05T16:33:55.220406Z"
"BTC-USD","buy",25780.33,0.00439551,"2023-09-05T16:33:56.183540Z"
"BTC-USD","buy",25780.58,2.32E-6,"2023-09-05T16:33:56.216173Z"
"BTC-USD","buy",25780.33,1.6018E-4,"2023-09-05T16:33:56.553122Z"
"BTC-USD","sell",25780.32,0.03399542,"2023-09-05T16:33:58.881811Z"
"BTC-USD","sell",25780.32,0.18956845,"2023-09-05T16:33:59.107173Z"
"BTC-USD","buy",25780.88,0.01800308,"2023-09-05T16:33:59.491202Z"
"BTC-USD","sell",25779.45,0.005807,"2023-09-05T16:33:59.534823Z"
"BTC-USD","sell",25778.99,0.01166379,"2023-09-05T16:33:59.668150Z"
"BTC-USD","sell",25779.0,3.8984E-4,"2023-09-05T16:33:59.749020Z"
"BTC-USD","sell",25779.0,2.6145E-4,"2023-09-05T16:33:59.773950Z"
"BTC-USD","buy",25780.79,0.01061432,"2023-09-05T16:34:00.687015Z"
"BTC-USD","sell",25779.54,0.1219,"2023-09-05T16:34:01.121381Z"
"BTC-USD","buy",25780.78,9.6532E-4,"2023-09-05T16:34:01.323052Z"
"BTC-USD","buy",25780.78,3.898E-5,"2023-09-05T16:34:01.379035Z"
"BTC-USD","buy",25780.76,9.0743E-4,"2023-09-05T16:34:01.944727Z"
"BTC-USD","sell",25780.75,0.00194453,"2023-09-05T16:34:02.420125Z"
"BTC-USD","buy",25780.69,9.0743E-4,"2023-09-05T16:34:04.957664Z"
"BTC-USD","buy",25780.69,5.439E-5,"2023-09-05T16:34:06.847783Z"
"BTC-USD","buy",25780.7,3.4773E-4,"2023-09-05T16:34:07.882420Z"
"BTC-USD","buy",25780.7,2.0E-4,"2023-09-05T16:34:09.562450Z"
"BTC-USD","buy",25780.7,0.05676186,"2023-09-05T16:34:09.630841Z"
"BTC-USD","buy",25780.7,7.9157E-4,"2023-09-05T16:34:11.194403Z"
"BTC-USD","sell",25780.69,1.1637E-4,"2023-09-05T16:34:13.083436Z"
"BTC-USD","buy",25780.7,7.719E-5,"2023-09-05T16:34:13.171912Z"
"BTC-USD","sell",25780.69,2.0411E-4,"2023-09-05T16:34:13.364839Z"
"BTC-USD","sell",25778.97,0.18971718,"2023-09-05T16:34:14.927309Z"
"BTC-USD","sell",25777.2,0.00776894,"2023-09-05T16:34:14.991389Z"
"BTC-USD","buy",25778.08,3.4774E-4,"2023-09-05T16:34:15.421555Z"
"BTC-USD","buy",25777.89,1.556E-4,"2023-09-05T16:34:18.516050Z"
"BTC-USD","buy",25777.89,0.00380965,"2023-09-05T16:34:19.888978Z"
"BTC-USD","buy",25777.89,3.87E-6,"2023-09-05T16:34:19.923378Z"
"BTC-USD","sell",25779.87,0.0013185,"2023-09-05T16:34:20.583197Z"
"BTC-USD","buy",25779.88,0.00127401,"2023-09-05T16:34:22.806466Z"
"BTC-USD","buy",25779.88,1.54E-4,"2023-09-05T16:34:25.790728Z"
"BTC-USD","buy",25779.88,0.00185314,"2023-09-05T16:34:25.949955Z"
"BTC-USD","buy",25779.88,7.719E-4,"2023-09-05T16:34:25.983136Z"
"BTC-USD","buy",25779.88,0.00231654,"2023-09-05T16:34:26.063316Z"
"BTC-USD","buy",25779.88,3.4778E-4,"2023-09-05T16:34:26.949337Z"
"BTC-USD","buy",25779.88,0.00343039,"2023-09-05T16:34:28.512233Z"
"BTC-USD","buy",25779.88,6.7005E-4,"2023-09-05T16:34:29.014996Z"
"BTC-USD","buy",25779.88,5.221E-5,"2023-09-05T16:34:29.866904Z"
"BTC-USD","sell",25779.87,0.23180813,"2023-09-05T16:34:30.850646Z"
"BTC-USD","sell",25779.87,9.5103E-4,"2023-09-05T16:34:31.070334Z"
"BTC-USD","buy",25781.13,2.2E-4,"2023-09-05T16:34:32.185470Z"
"BTC-USD","sell",25782.28,0.0039445,"2023-09-05T16:34:32.218373Z"
"BTC-USD","sell",25782.28,0.0059445,"2023-09-05T16:34:32.223227Z"
"BTC-USD","sell",25781.94,0.04887003,"2023-09-05T16:34:32.573245Z"
"BTC-USD","sell",25781.18,0.00395594,"2023-09-05T16:34:32.968920Z"
"BTC-USD","sell",25781.18,1.1056E-4,"2023-09-05T16:34:32.975298Z"
"BTC-USD","buy",25782.18,0.00107564,"2023-09-05T16:34:34.171631Z"
"BTC-USD","sell",25781.94,0.00568203,"2023-09-05T16:34:35.982512Z"
"BTC-USD","buy",25780.7,0.058,"2023-09-05T16:34:36.503232Z"
"BTC-USD","buy",25779.59,1.6974E-4,"2023-09-05T16:34:36.639739Z"
"BTC-USD","buy",25779.59,2.1122E-4,"2023-09-05T16:34:37.428998Z"
"BTC-USD","buy",25779.59,0.00491162,"2023-09-05T16:34:38.331933Z"
"BTC-USD","buy",25779.59,1.8491E-4,"2023-09-05T16:34:39.225020Z"
"BTC-USD","sell",25779.58,0.07270856,"2023-09-05T16:34:40.108848Z"
"BTC-USD","buy",25779.59,0.00461593,"2023-09-05T16:34:41.671008Z"
"BTC-USD","sell",25779.58,0.00848882,"2023-09-05T16:34:42.541057Z"
"BTC-USD","buy",25779.59,3.206E-5,"2023-09-05T16:34:42.885080Z"
"BTC-USD","sell",25779.58,0.3201,"2023-09-05T16:34:42.970083Z"
"BTC-USD","buy",25779.03,0.00107566,"2023-09-05T16:34:44.325314Z"
"BTC-USD","buy",25779.03,1.9189E-4,"2023-09-05T16:34:44.981257Z"
"BTC-USD","buy",25780.44,3.8601E-4,"2023-09-05T16:34:45.510046Z"
"BTC-USD","sell",25780.43,0.4008,"2023-09-05T16:34:45.642940Z"
"BTC-USD","buy",25780.42,0.03864979,"2023-09-05T16:34:46.006412Z"
"BTC-USD","buy",25780.41,0.0019466,"2023-09-05T16:34:46.140017Z"
"BTC-USD","buy",25782.26,0.00432824,"2023-09-05T16:34:46.163891Z"
"BTC-USD","sell",25780.4,1.94E-4,"2023-09-05T16:34:46.382076Z"
"BTC-USD","buy",25781.36,3.872E-5,"2023-09-05T16:34:46.617510Z"
"BTC-USD","buy",25781.32,4.901E-4,"2023-09-05T16:34:46.797521Z"
"BTC-USD","sell",25781.31,0.001,"2023-09-05T16:34:46.823684Z"
"BTC-USD","buy",25781.08,0.00336026,"2023-09-05T16:34:47.836879Z"
"BTC-USD","buy",25781.08,0.00184352,"2023-09-05T16:34:47.870557Z"
"BTC-USD","sell",25781.07,0.271,"2023-09-05T16:34:48.102256Z"
"BTC-USD","sell",25781.07,0.00166094,"2023-09-05T16:34:48.178320Z"
"BTC-USD","buy",25781.72,0.00377643,"2023-09-05T16:34:49.455457Z"
"BTC-USD","sell",25781.71,0.004,"2023-09-05T16:34:49.489005Z"
"BTC-USD","buy",25781.72,8.6565E-4,"2023-09-05T16:34:49.532082Z"
"BTC-USD","buy",25781.91,0.00337207,"2023-09-05T16:34:49.786497Z"
"BTC-USD","sell",25780.88,0.99902895,"2023-09-05T16:34:50.692297Z"
"BTC-USD","buy",25779.81,0.03852882,"2023-09-05T16:34:50.810161Z"
"BTC-USD","buy",25779.81,7.7579E-4,"2023-09-05T16:34:50.851490Z"
"BTC-USD","sell",25780.54,3.347E-4,"2023-09-05T16:34:52.752499Z"
"BTC-USD","buy",25780.55,0.00288019,"2023-09-05T16:34:53.101033Z"
"BTC-USD","sell",25780.54,0.0013119,"2023-09-05T16:34:53.463017Z"
"BTC-USD","buy",25780.55,0.00490297,"2023-09-05T16:34:53.598031Z"
"BTC-USD","buy",25780.55,2.775E-5,"2023-09-05T16:34:53.871059Z"
"BTC-USD","buy",25780.55,1.5476E-4,"2023-09-05T16:34:55.639720Z"
"BTC-USD","buy",25780.55,3.8402E-4,"2023-09-05T16:34:57.515928Z"
"BTC-USD","buy",25780.55,3.4773E-4,"2023-09-05T16:34:58.718276Z"
"BTC-USD","buy",25780.55,0.01144816,"2023-09-05T16:34:59.425952Z"
"BTC-USD","buy",25780.55,0.02043204,"2023-09-05T16:34:59.457549Z"
"BTC-USD","buy",25780.55,1.9238E-4,"2023-09-05T16:34:59.590200Z"
"BTC-USD","sell",25780.26,9.6197E-4,"2023-09-05T16:35:00.323991Z"
"BTC-USD","buy",25779.04,0.01692569,"2023-09-05T16:35:02.139686Z"
"BTC-USD","sell",25779.03,6.9592E-4,"2023-09-05T16:35:03.040889Z"
"BTC-USD","sell",25779.03,0.01441205,"2023-09-05T16:35:03.532641Z"
"BTC-USD","sell",25778.62,0.0094287,"2023-09-05T16:35:03.563745Z"
"BTC-USD","buy",25778.63,0.00107556,"2023-09-05T16:35:03.893897Z"
"BTC-USD","buy",25778.63,6.152E-5,"2023-09-05T16:35:04.527367Z"
"BTC-USD","buy",25778.63,0.00235911,"2023-09-05T16:35:05.494776Z"
"BTC-USD","sell",25778.62,0.0684,"2023-09-05T16:35:05.561502Z"
"BTC-USD","buy",25778.63,0.00115203,"2023-09-05T16:35:06.040896Z"
"BTC-USD","buy",25778.63,0.00184363,"2023-09-05T16:35:06.195219Z"
"BTC-USD","sell",25778.62,5.8415E-4,"2023-09-05T16:35:06.964396Z"
"BTC-USD","sell",25778.62,0.03855818,"2023-09-05T16:35:08.833579Z"
"BTC-USD","buy",25778.63,0.00189261,"2023-09-05T16:35:09.018225Z"
"BTC-USD","buy",25778.63,4.3447E-4,"2023-09-05T16:35:09.756797Z"
"BTC-USD","buy",25778.63,5.0E-4,"2023-09-05T16:35:09.783205Z"
"BTC-USD","sell",25778.62,0.01322591,"2023-09-05T16:35:12.346099Z"
"BTC-USD","buy",25778.63,0.0030671,"2023-09-05T16:35:12.654927Z"
"BTC-USD","buy",25778.63,3.48E-6,"2023-09-05T16:35:12.691190Z"
"BTC-USD","sell",25778.62,9.698E-4,"2023-09-05T16:35:12.830398Z"
"BTC-USD","buy",25778.63,0.00184373,"2023-09-05T16:35:12.858771Z"
"BTC-USD","buy",25778.63,6.8163E-4,"2023-09-05T16:35:13.292555Z"
"BTC-USD","sell",25778.62,0.00551979,"2023-09-05T16:35:13.558384Z"
"BTC-USD","sell",25778.62,5.0E-4,"2023-09-05T16:35:14.491617Z"
"BTC-USD","buy",25778.63,7.719E-5,"2023-09-05T16:35:16.219206Z"
"BTC-USD","buy",25778.63,0.00184377,"2023-09-05T16:35:16.793165Z"
"BTC-USD","buy",25778.63,3.049E-5,"2023-09-05T16:35:17.221300Z"
"BTC-USD","sell",25778.62,2.6533E-4,"2023-09-05T16:35:18.192653Z"
"BTC-USD","sell",25778.62,3.3477E-4,"2023-09-05T16:35:18.321042Z"
"BTC-USD","sell",25778.62,1.6964E-4,"2023-09-05T16:35:19.026786Z"
"BTC-USD","buy",25778.63,0.00302623,"2023-09-05T16:35:19.452696Z"
"BTC-USD","buy",25779.24,7.758E-4,"2023-09-05T16:35:19.485058Z"
"BTC-USD","buy",25780.26,5.813E-5,"2023-09-05T16:35:19.546663Z"
"BTC-USD","buy",25780.79,0.00526589,"2023-09-05T16:35:21.011248Z"
"BTC-USD","buy",25780.79,6.406E-5,"2023-09-05T16:35:21.011261Z"
"BTC-USD","sell",25781.93,7.7578E-4,"2023-09-05T16:35:21.221843Z"
"BTC-USD","sell",25780.87,0.0014,"2023-09-05T16:35:22.885544Z"
"BTC-USD","buy",25780.88,0.01262637,"2023-09-05T16:35:22.981368Z"
"BTC-USD","buy",25780.88,0.00221291,"2023-09-05T16:35:23.629285Z"
"BTC-USD","buy",25780.88,0.00928624,"2023-09-05T16:35:24.057331Z"
"BTC-USD","buy",25780.88,0.00403206,"2023-09-05T16:35:26.457144Z"
"BTC-USD","buy",25780.88,1.5478E-4,"2023-09-05T16:35:27.403827Z"
"BTC-USD","buy",25780.88,0.0171201,"2023-09-05T16:35:28.674375Z"
"BTC-USD","buy",25780.88,7.1445E-4,"2023-09-05T16:35:32.006476Z"
"BTC-USD","sell",25780.87,9.381E-4,"2023-09-05T16:35:33.185250Z"
"BTC-USD","sell",25780.87,9.7E-4,"2023-09-05T16:35:33.404044Z"
"BTC-USD","buy",25780.21,0.02,"2023-09-05T16:35:33.420571Z"
"BTC-USD","buy",25780.88,7.0276E-4,"2023-09-05T16:35:33.488687Z"
"BTC-USD","buy",25780.88,4.3264E-4,"2023-09-05T16:35:33.639269Z"
"BTC-USD","sell",25781.0,0.01430561,"2023-09-05T16:35:34.332489Z"
"BTC-USD","buy",25781.47,0.00389221,"2023-09-05T16:35:36.868598Z"
"BTC-USD","sell",25781.34,1.0,"2023-09-05T16:35:37.182885Z"
"BTC-USD","buy",25782.24,3.84E-5,"2023-09-05T16:35:37.617556Z"
"BTC-USD","sell",25780.89,0.01707312,"2023-09-05T16:35:38.769254Z"
"BTC-USD","buy",25782.17,0.00748868,"2023-09-05T16:35:39.321639Z"
"BTC-USD","buy",25782.16,3.48E-6,"2023-09-05T16:35:39.357700Z"
"BTC-USD","buy",25782.95,0.03092066,"2023-09-05T16:35:39.466798Z"
"BTC-USD","buy",25781.94,5.019E-5,"2023-09-05T16:35:39.687199Z"
"BTC-USD","buy",25781.75,0.0010756,"2023-09-05T16:35:40.022313Z"
"BTC-USD","buy",25781.75,0.03624782,"2023-09-05T16:35:40.403126Z"
"BTC-USD","buy",25781.75,0.01513448,"2023-09-05T16:35:40.554908Z"
"BTC-USD","sell",25779.87,0.02311082,"2023-09-05T16:35:41.114400Z"
"BTC-USD","buy",25782.58,0.00160187,"2023-09-05T16:35:42.321404Z"
"BTC-USD","buy",25782.53,1.6511E-4,"2023-09-05T16:35:42.744640Z"
"BTC-USD","buy",25782.53,0.00627772,"2023-09-05T16:35:43.089046Z"
"BTC-USD","sell",25782.46,0.00775265,"2023-09-05T16:35:43.176051Z"
"BTC-USD","buy",25782.56,0.00133403,"2023-09-05T16:35:43.226780Z"
"BTC-USD","sell",25782.46,0.08567234,"2023-09-05T16:35:43.424226Z"
"BTC-USD","sell",25782.46,0.03573833,"2023-09-05T16:35:43.577158Z"
"BTC-USD","buy",25783.09,0.0036926,"2023-09-05T16:35:44.794465Z"
"BTC-USD","sell",25782.46,0.049,"2023-09-05T16:35:44.898848Z"
"BTC-USD","buy",25783.43,0.00553878,"2023-09-05T16:35:46.299789Z"
"BTC-USD","buy",25783.43,0.00391686,"2023-09-05T16:35:49.045107Z"
"BTC-USD","sell",25783.42,0.00116359,"2023-09-05T16:35:49.718224Z"
"BTC-USD","sell",25781.53,0.30297978,"2023-09-05T16:35:49.721192Z"
"BTC-USD","buy",25781.7,0.058,"2023-09-05T16:35:49.789406Z"
"BTC-USD","buy",25781.7,1.5476E-4,"2023-09-05T16:35:49.815058Z"
"BTC-USD","buy",25783.41,9.44E-5,"2023-09-05T16:35:51.747772Z"
"BTC-USD","buy",25782.49,0.00361603,"2023-09-05T16:35:52.274493Z"
"BTC-USD","buy",25782.49,0.00923812,"2023-09-05T16:35:53.351483Z"
"BTC-USD","sell",25782.72,0.001,"2023-09-05T16:35:55.022290Z"
"BTC-USD","buy",25782.73,4.0355E-4,"2023-09-05T16:35:58.720103Z"
"BTC-USD","buy",25782.73,0.00148055,"2023-09-05T16:35:59.072485Z"
"BTC-USD","buy",25782.73,0.00323929,"2023-09-05T16:35:59.187712Z"
"BTC-USD","buy",25782.73,0.00191759,"2023-09-05T16:36:01.149697Z"
"BTC-USD","buy",25782.73,4.7657E-4,"2023-09-05T16:36:01.236717Z"
"BTC-USD","sell",25781.14,0.21243176,"2023-09-05T16:36:02.968019Z"
"BTC-USD","sell",25781.14,0.15325294,"2023-09-05T16:36:02.968063Z"
"BTC-USD","sell",25779.72,3.88E-4,"2023-09-05T16:36:03.220367Z"
"BTC-USD","buy",25779.6,0.00443115,"2023-09-05T16:36:04.340157Z"
"BTC-USD","sell",25779.59,0.00184315,"2023-09-05T16:36:04.391963Z"
"BTC-USD","buy",25779.6,0.0260965,"2023-09-05T16:36:05.203283Z"
"BTC-USD","buy",25779.6,1.55E-5,"2023-09-05T16:36:05.236165Z"
"BTC-USD","buy",25779.6,0.00385684,"2023-09-05T16:36:07.556579Z"
"BTC-USD","buy",25779.6,0.01135009,"2023-09-05T16:36:07.751322Z"
"BTC-USD","sell",25778.55,0.00712939,"2023-09-05T16:36:08.322352Z"
"BTC-USD","buy",25779.47,1.5283E-4,"2023-09-05T16:36:09.059787Z"
"BTC-USD","sell",25778.92,7.2376E-4,"2023-09-05T16:36:09.362528Z"
"BTC-USD","sell",25780.89,0.00491615,"2023-09-05T16:36:10.088738Z"
"BTC-USD","buy",25781.03,6.3395E-4,"2023-09-05T16:36:10.301778Z"
"BTC-USD","buy",25780.91,9.0273E-4,"2023-09-05T16:36:13.936572Z"
"BTC-USD","sell",25780.9,7.7959E-4,"2023-09-05T16:36:14.377475Z"
"BTC-USD","buy",25782.73,0.00628,"2023-09-05T16:36:14.563770Z"
"BTC-USD","sell",25782.73,6.548E-5,"2023-09-05T16:36:14.784190Z"
"BTC-USD","buy",25781.95,0.01298831,"2023-09-05T16:36:15.852709Z"
"BTC-USD","buy",25781.95,5.2144E-4,"2023-09-05T16:36:16.857265Z"
"BTC-USD","buy",25781.95,3.84E-5,"2023-09-05T16:36:20.466824Z"
"BTC-USD","buy",25781.95,0.00161784,"2023-09-05T16:36:21.289238Z"
"BTC-USD","buy",25781.95,0.09717702,"2023-09-05T16:36:21.377125Z"
"BTC-USD","buy",25781.95,9.3927E-4,"2023-09-05T16:36:21.952576Z"
"BTC-USD","buy",25782.51,0.10179844,"2023-09-05T16:36:22.146835Z"
"BTC-USD","sell",25780.9,0.04874039,"2023-09-05T16:36:22.510024Z"
"BTC-USD","buy",25780.11,0.038,"2023-09-05T16:36:22.545649Z"
"BTC-USD","sell",25780.1,0.00276836,"2023-09-05T16:36:23.553149Z"
"BTC-USD","buy",25780.11,0.0106279,"2023-09-05T16:36:24.125693Z"
"BTC-USD","buy",25780.11,0.00340606,"2023-09-05T16:36:24.449058Z"
"BTC-USD","buy",25780.11,0.01895096,"2023-09-05T16:36:24.897522Z"
"BTC-USD","buy",25780.9,0.00288929,"2023-09-05T16:36:24.934432Z"
"BTC-USD","buy",25780.91,0.00387714,"2023-09-05T16:36:26.041601Z"
"BTC-USD","buy",25780.91,2.2423E-4,"2023-09-05T16:36:26.114317Z"
"BTC-USD","buy",25780.91,7.6167E-4,"2023-09-05T16:36:26.296592Z"
"BTC-USD","sell",25778.95,0.00438729,"2023-09-05T16:36:26.488378Z"
"BTC-USD","buy",25780.33,0.00365249,"2023-09-05T16:36:27.141666Z"
"BTC-USD","sell",25779.76,0.232806,"2023-09-05T16:36:27.625786Z"
"BTC-USD","buy",25780.3,0.00104941,"2023-09-05T16:36:27.635938Z"
"BTC-USD","buy",25780.3,0.00235179,"2023-09-05T16:36:29.014198Z"
"BTC-USD","sell",25780.65,7.7965E-4,"2023-09-05T16:36:29.585505Z"
"BTC-USD","sell",25780.9,0.00397038,"2023-09-05T16:36:30.122942Z"
"BTC-USD","buy",25780.91,7.7576E-4,"2023-09-05T16:36:30.147257Z"
"BTC-USD","buy",25782.13,9.0732E-4,"2023-09-05T16:36:30.370322Z"
"BTC-USD","sell",25782.12,0.06,"2023-09-05T16:36:30.403547Z"
"BTC-USD","buy",25782.4,7.205E-5,"2023-09-05T16:36:31.333262Z"
"BTC-USD","buy",25782.4,0.00355505,"2023-09-05T16:36:31.433995Z"
"BTC-USD","buy",25782.4,6.2459E-4,"2023-09-05T16:36:31.574234Z"
"BTC-USD","sell",25782.39,6.1402E-4,"2023-09-05T16:36:31.593839Z"
"BTC-USD","sell",25782.37,0.09641126,"2023-09-05T16:36:31.654934Z"
"BTC-USD","sell",25781.41,0.00387855,"2023-09-05T16:36:34.230640Z"
"BTC-USD","buy",25781.03,0.02,"2023-09-05T16:36:34.382292Z"
"BTC-USD","buy",25781.01,0.018,"2023-09-05T16:36:34.397488Z"
"BTC-USD","sell",25779.67,3.6227E-4,"2023-09-05T16:36:34.798103Z"
"BTC-USD","buy",25780.88,3.4774E-4,"2023-09-05T16:36:34.829936Z"
"BTC-USD","buy",25780.63,3.8594E-4,"2023-09-05T16:36:35.765469Z"
"BTC-USD","buy",25780.63,0.0036526,"2023-09-05T16:36:36.429310Z"
"BTC-USD","sell",25779.76,0.029,"2023-09-05T16:36:36.691224Z"
"BTC-USD","buy",25780.53,0.00482431,"2023-09-05T16:36:37.749839Z"
"BTC-USD","buy",25780.52,1.6559E-4,"2023-09-05T16:36:38.435874Z"
"BTC-USD","buy",25780.52,0.03,"2023-09-05T16:36:38.435888Z"
"BTC-USD","buy",25781.12,0.04711,"2023-09-05T16:36:38.439205Z"
"BTC-USD","buy",25782.02,0.05637198,"2023-09-05T16:36:38.439337Z"
"BTC-USD","buy",25782.02,0.08289552,"2023-09-05T16:36:38.439447Z"
"BTC-USD","buy",25782.94,0.09696335,"2023-09-05T16:36:38.439558Z"
"BTC-USD","buy",25786.54,0.27887342,"2023-09-05T16:36:38.444108Z"
"BTC-USD","buy",25786.24,0.14589099,"2023-09-05T16:36:38.444669Z"
"BTC-USD","buy",25790.18,0.2,"2023-09-05T16:36:38.448123Z"
"BTC-USD","buy",25784.17,0.06130189,"2023-09-05T16:36:38.448282Z"
"BTC-USD","buy",25781.88,0.03878963,"2023-09-05T16:36:38.448992Z"
"BTC-USD","buy",25791.04,0.35325,"2023-09-05T16:36:38.453836Z"
"BTC-USD","buy",25791.04,0.00675004,"2023-09-05T16:36:38.453989Z"
"BTC-USD","buy",25791.05,0.6,"2023-09-05T16:36:38.454087Z"
"BTC-USD","buy",25791.2,1.5602655,"2023-09-05T16:36:38.454153Z"
"BTC-USD","buy",25791.2,0.2506354,"2023-09-05T16:36:38.458767Z"
"BTC-USD","buy",25791.58,0.05817872,"2023-09-05T16:36:38.460323Z"
"BTC-USD","sell",25793.4,0.05,"2023-09-05T16:36:38.533540Z"
"BTC-USD","buy",25793.82,2.986E-5,"2023-09-05T16:36:38.707251Z"
"BTC-USD","buy",25792.91,0.03115039,"2023-09-05T16:36:38.830418Z"
"BTC-USD","buy",25793.52,0.00215519,"2023-09-05T16:36:40.037167Z"
"BTC-USD","buy",25794.05,5.019E-5,"2023-09-05T16:36:40.439819Z"
"BTC-USD","sell",25794.04,0.272,"2023-09-05T16:36:40.662884Z"
"BTC-USD","sell",25794.04,1.026E-4,"2023-09-05T16:36:40.868071Z"
"BTC-USD","sell",25794.04,0.004,"2023-09-05T16:36:40.890338Z"
"BTC-USD","buy",25794.03,0.004,"2023-09-05T16:36:41.022644Z"
"BTC-USD","buy",25794.04,0.004,"2023-09-05T16:36:41.031975Z"
"BTC-USD","buy",25794.03,0.004,"2023-09-05T16:36:41.038386Z"
"BTC-USD","buy",25794.04,0.004,"2023-09-05T16:36:41.045140Z"
"BTC-USD","buy",25794.04,0.004,"2023-09-05T16:36:41.050003Z"
"BTC-USD","buy",25794.03,0.004,"2023-09-05T16:36:41.054227Z"
"BTC-USD","buy",25794.04,0.004,"2023-09-05T16:36:41.062352Z"
"BTC-USD","buy",25795.76,0.00580348,"2023-09-05T16:36:41.889388Z"
"BTC-USD","buy",25795.76,1.0E-8,"2023-09-05T16:36:41.889566Z"
"BTC-USD","buy",25798.43,0.04825107,"2023-09-05T16:36:41.889611Z"
"BTC-USD","buy",25798.58,0.09,"2023-09-05T16:36:41.893003Z"
"BTC-USD","buy",25798.58,0.00690456,"2023-09-05T16:36:41.893160Z"
"BTC-USD","sell",25800.24,0.126031,"2023-09-05T16:36:42.209876Z"
"BTC-USD","sell",25800.24,7.7528E-4,"2023-09-05T16:36:42.427620Z"
"BTC-USD","buy",25799.25,0.004,"2023-09-05T16:36:42.456844Z"
"BTC-USD","buy",25799.25,7.671E-5,"2023-09-05T16:36:43.528731Z"
"BTC-USD","sell",25799.24,3.88E-4,"2023-09-05T16:36:44.497056Z"
"BTC-USD","buy",25799.25,0.10744795,"2023-09-05T16:36:44.568887Z"
"BTC-USD","buy",25799.25,4.0359E-4,"2023-09-05T16:36:45.305041Z"
"BTC-USD","sell",25799.24,0.055288,"2023-09-05T16:36:46.087124Z"
"BTC-USD","sell",25799.24,0.00287989,"2023-09-05T16:36:46.305048Z"
